timestamp,round_index,p1_choice,p1_move,p2_choice,p1_payoff,p2_payoff,p1_gain_from_simulating,p1_simulation_error,p2_simulation_prompt,p1_prob_trust,p1_prob_partial_trust,p1_prob_walk_out,p1_prob_simulate,p2_prob_cooperate,p2_prob_defect,stackelberg_p1_prob_trust,stackelberg_p1_prob_partial_trust,stackelberg_p1_prob_walk_out,stackelberg_p2_prob_cooperate,stackelberg_p2_prob_defect,stackelberg_p1_payoff,stackelberg_p2_payoff,arg_p1_model,arg_p2_model,arg_temperature,arg_payoff_matrix_path,arg_rounds,arg_simulation_cost,arg_simulation_type,arg_matrix_number,arg_csv_output,arg_verbose
2025-04-30 16:19:13,10,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,11,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,12,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,13,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,14,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,15,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,16,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,17,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,18,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
2025-04-30 16:19:13,19,simulate,walk_out,defect,-1.0,0.0,-0.41176470588235325,0.0,,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.5882352941176467,12.352941176470589,gpt-4.1-mini,gpt-4.1-mini,0.7,src/test.json,20,1.0,simulate_and_best_response,1,experiments/matrix_1/restricted_trust_results_models-gpt-4.1-mini_sim-type-simulate_and_best_response_sim-cost-1.csv,True
